"loss","RandomValue","id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f13","f778"
7,0.77,81830,122,8,0.80,2600,4,78441,7204,3381,122.36,121.91,8,46
15,0.99,71812,120,7,0.43,2200,10,627,4522,6252,123.00,120.60,7,36
3,0.81,85395,153,9,0.43,5900,2,11611,93,2335,155.99,153.75,12,39
1,0.86,71224,157,10,0.26,5300,3,85967,34,21,158.50,157.22,9,14
2,0.36,26882,130,9,0.44,1800,10,78252,1218,2482,126.94,129.26,8,5
3,0.30,50946,162,6,0.01,3500,3,77261,7745,1365,159.25,161.65,14,28
3,0.84,2254,136,8,0.65,1100,4,82231,1512,554,132.49,135.39,10,47
25,0.13,51278,147,7,0.97,5600,13,11933,1189,217,154.81,148.59,11,90
18,0.75,57669,122,10,0.64,1800,15,82231,2245,1207,123.03,122.22,11,394
3,0.84,85971,137,9,0.55,1100,4,78935,5076,3466,131.02,135.51,8,31
8,0.41,2371,157,10,0.07,5300,4,14002,2,14,158.57,157.38,9,26
10,0.15,45137,123,10,0.40,1500,16,85793,2595,373,123.79,123.18,12,393
3,0.72,6599,165,8,0.08,5000,1,81646,1379,783,158.55,163.47,9,84
79,0.02,94497,128,8,0.97,1500,4,80537,268,1448,127.03,127.55,15,107
4,0.80,68808,136,9,0.48,1300,4,78252,8607,2765,131.14,135.22,6,5
12,0.39,44835,162,8,0.45,3600,13,9482,7312,2088,157.75,161.03,11,32
7,0.99,68857,125,8,0.92,1800,4,82122,1150,363,125.14,125.06,9,16
7,0.55,91596,124,9,0.29,1500,4,113,1880,690,123.50,123.75,11,31
6,0.48,48438,166,8,0.73,5300,4,80502,3866,1886,158.27,164.00,15,26
8,0.80,102690,123,10,0.11,2200,3,84747,322,93,122.93,122.87,15,37
13,0.73,82866,126,10,0.96,2700,4,8563,1275,2607,126.18,126.01,17,12
14,0.68,42274,117,9,0.19,1300,16,75019,2054,356,117.49,117.02,11,394
28,0.25,57511,119,10,0.72,2900,16,13700,9274,3011,123.94,120.09,11,393
6,0.23,49958,130,8,0.88,1300,16,12602,4846,2867,128.95,129.80,10,394
6,0.45,19706,162,7,0.94,4400,2,10590,3321,3469,161.56,162.06,8,35
10,0.72,21798,139,10,0.60,1300,7,83530,200,4897,135.06,138.52,9,22
12,0.76,92754,166,7,0.67,4500,1,11415,5560,2133,162.26,165.89,9,41
3,0.07,37183,124,9,0.98,1100,4,76831,4028,2903,124.00,124.00,15,93
1,0.05,17366,123,9,0.42,1300,4,83445,8500,3374,124.50,123.30,8,12
1,0.80,86930,129,10,0.28,1800,3,75464,4377,6461,127.65,128.46,7,22
1,0.17,74932,129,9,0.46,1800,16,12780,3801,1604,129.00,129.00,11,393
3,0.14,21337,132,8,0.81,2200,7,83607,2318,1219,128.50,131.22,7,93
2,0.14,48429,149,8,0.94,4700,7,11611,2386,738,154.07,150.47,15,26
3,0.89,75441,125,8,0.63,2100,4,13689,7780,2570,125.38,125.32,7,19
7,0.13,65807,161,8,0.82,4600,4,78802,402,1237,159.23,160.78,6,3
9,0.83,44840,146,7,0.29,5500,13,78238,1674,3211,146.83,146.08,13,32
1,0.62,98243,128,2,0.08,2300,4,2277,5185,3139,128.23,128.25,9,107
10,0.07,95058,138,6,0.96,3900,4,78365,567,2522,141.84,138.80,11,67
1,0.97,53851,123,8,0.89,2600,17,84020,1794,8232,122.07,122.71,7,1079
11,0.47,29898,156,9,0.02,3500,1,13970,221,795,154.15,155.52,10,44
1,0.53,38896,152,8,0.25,3500,10,12290,7225,5530,153.69,152.09,10,90
2,0.04,61580,162,8,0.98,4600,4,12290,7536,5808,158.25,161.36,17,36
13,0.12,68377,128,9,0.50,1500,3,78223,4205,7863,127.19,127.98,14,10
21,0.01,88334,126,9,0.11,1100,4,1775,7955,11044,125.50,125.98,9,85
1,0.13,83157,127,9,0.32,1900,4,80537,3162,6697,124.04,126.27,13,6
1,0.90,33559,129,7,0.93,4000,7,1078,4873,2809,127.15,128.78,10,46
1,0.91,6419,132,9,0.04,1800,4,3659,5570,3548,129.50,131.67,16,36
7,0.87,47289,130,9,0.42,1100,16,76973,7677,1415,128.88,129.83,9,513
32,0.17,101758,124,9,0.15,2200,3,78223,3397,8272,131.33,125.94,14,47
2,0.13,83167,129,9,0.29,2700,4,76957,3163,6698,126.97,128.37,12,6
3,0.39,22570,164,8,0.74,3700,2,80153,1689,3405,159.00,163.00,9,4
10,0.12,1129,130,10,0.23,1800,3,80421,6035,3360,129.50,129.90,12,37
2,0.54,89180,129,8,0.42,1100,3,82621,707,3204,127.23,128.69,6,30
23,0.89,78243,154,3,0.66,3500,4,13919,1438,6613,153.66,153.80,24,23
5,0.66,70161,155,7,0.27,3500,7,12290,1879,2250,156.79,155.37,14,34
11,0.83,43373,142,9,0.29,4000,4,78605,449,548,147.35,143.49,5,20
1,0.07,92572,126,9,0.37,1800,4,13026,1802,5384,126.22,126.14,7,23
1,0.54,37085,159,8,0.40,4600,2,14002,4775,3775,154.50,158.18,5,28
6,0.24,33089,128,8,0.47,1500,17,80421,1938,647,126.14,127.67,13,1079
1,0.75,92160,132,9,0.76,1800,3,81149,2880,3052,129.13,131.34,5,22
1,0.60,39749,151,7,0.14,5000,7,11723,419,391,151.30,150.87,15,67
4,0.38,78692,154,10,0.08,5400,1,80600,6,8,152.27,153.79,6,83
1,0.80,18700,159,8,0.88,3600,4,6075,3314,3454,155.91,158.48,8,41
2,0.17,50218,161,6,0.82,4700,7,12612,6189,5137,159.86,160.82,7,2
3,0.30,30149,121,10,0.91,2200,4,78252,1073,1760,130.78,124.01,11,30
4,0.65,28072,133,10,0.99,1800,16,6901,3845,3183,128.00,131.52,13,1079
3,0.12,62870,163,9,0.78,4400,7,8722,79,17,155.65,161.07,6,3
3,0.08,5980,148,8,0.26,4700,3,13499,2611,1587,152.15,148.87,7,61
12,0.28,56612,132,11,0.92,1100,17,75019,947,1044,127.34,130.85,11,513
2,0.86,103582,126,8,0.95,1500,16,84857,5257,4718,129.01,126.69,9,1079
2,0.27,89424,152,7,0.23,3500,1,13380,8206,2370,152.97,151.59,9,1212
7,0.54,101115,124,10,0.33,1800,3,75506,3909,2000,124.50,124.02,11,104
1,0.40,46098,129,9,0.73,2600,16,14629,4480,6257,131.91,129.75,6,1079
8,0.24,13898,127,8,0.32,1500,10,76957,1283,5815,127.79,127.41,13,107
2,0.10,69430,156,8,0.19,4400,4,83271,178,3637,154.22,155.61,9,35
4,0.34,33918,124,10,0.10,2000,16,1721,1950,3732,123.57,124.23,14,1079
3,0.35,8273,121,9,0.47,1300,4,7399,1234,941,121.39,121.01,10,49
16,0.56,5509,117,9,0.96,2600,16,82379,905,277,122.31,118.18,13,394
9,0.91,60393,162,7,0.65,4500,4,11723,3641,95,160.34,161.83,9,28
2,0.90,65065,157,8,0.35,5400,3,76635,7583,401,154.51,156.50,14,61
1,0.97,103628,137,10,0.36,2600,4,14234,4833,1448,132.29,136.01,6,93
10,0.08,55046,121,10,0.02,1900,16,83241,6551,943,122.23,121.23,13,513
8,0.42,3968,121,8,0.35,1500,4,8141,511,2820,121.57,121.19,8,19
7,0.36,91763,127,7,0.08,1800,4,85723,607,4429,125.29,127.01,9,93
7,0.84,94969,166,8,0.35,3700,3,77765,5564,859,163.70,165.75,11,61
6,0.90,65466,122,9,0.05,1100,16,78935,7140,1196,124.37,122.42,9,393
4,0.96,13201,134,9,0.66,1300,17,78935,4336,48,135.25,134.49,14,394
3,0.05,74130,129,9,0.54,1800,3,3793,2777,10771,129.00,129.00,9,23
1,0.11,93223,124,9,0.67,1300,3,84882,559,2176,121.17,123.55,8,30
24,0.38,100947,127,8,0.78,2600,4,81166,1065,295,124.92,126.46,11,7
8,0.94,17732,133,8,0.34,2200,4,76957,98,5880,130.66,132.46,11,37
2,0.05,9567,131,10,0.68,2700,3,14332,7324,1042,129.19,130.61,11,6
25,0.54,15809,118,6,0.64,1100,7,82384,1657,2716,121.50,118.62,23,36
8,6.26230239868164e-03,79580,166,8,0.99,4500,3,76363,1768,179,162.62,165.63,12,41
2,0.54,11978,140,9,0.62,2200,4,12421,3781,554,131.71,138.38,9,104
7,0.14,93813,124,10,0.16,1800,16,842,6479,343,126.32,124.50,13,394
6,0.91,93405,129,10,0.97,2000,3,80421,2366,4103,131.88,129.27,13,3
6,0.31,35309,129,9,0.99,1500,16,13700,4596,2116,126.44,128.10,14,1079
10,0.66,34924,157,7,0.12,3700,3,77061,3406,1992,155.46,156.70,10,4
5,0.89,73922,166,8,0.03,4800,3,80502,4099,2208,162.47,165.24,11,39
4,0.51,1205,126,6,0.28,1300,4,2494,5276,3255,127.50,126.30,4,46
8,0.20,65120,148,9,0.57,5400,4,14392,1827,857,145.57,147.74,6,8
5,0.16,99744,165,8,0.56,3900,2,12290,7898,2289,158.85,163.72,6,4
8,0.10,57356,121,10,0.02,1100,17,75464,405,5841,121.23,120.95,10,394
3,0.01,70341,128,8,0.43,3500,16,79202,6383,6674,130.80,128.59,10,1079
8,0.47,87536,123,8,0.27,2000,7,78,282,3426,122.92,123.21,19,107
8,0.24,48057,142,9,0.95,4400,10,13164,1708,461,140.76,141.55,9,20
6,0.43,78419,160,8,0.72,5300,2,8722,3562,221,157.50,159.26,13,84
9,0.56,33004,125,1,0.59,1800,4,7605,4390,3685,124.50,124.88,10,38
4,0.53,64902,156,8,0.46,3500,4,77061,7927,5732,153.75,155.19,10,84
12,0.23,32067,120,10,0.49,1300,4,85811,219,99,120.59,120.35,16,85
2,0.24,39765,153,8,0.02,3900,7,76788,1707,232,153.65,153.16,6,67
24,0.06,34055,139,9,0.77,4200,4,75880,39,827,145.21,140.67,14,14
1,0.45,55680,162,7,0.60,3600,10,79281,2784,3194,159.13,161.68,10,15
2,0.46,78891,118,10,0.33,2200,16,9836,3712,372,120.54,118.67,14,393
17,0.81,22958,132,10,0.30,1800,4,77014,6963,2584,129.97,131.61,16,104
10,0.79,46205,122,10,0.81,1600,16,14213,3743,784,123.18,122.44,12,513
3,0.22,28513,120,8,0.58,1300,7,13699,478,5388,125.15,121.01,12,23
5,0.54,103672,130,10,0.72,2100,16,82384,2380,528,127.57,129.44,11,513
18,0.67,100055,123,8,0.61,1500,7,76831,399,3247,123.25,123.01,11,80
9,0.21,24935,129,9,0.55,2200,4,79582,1769,3664,127.32,128.86,10,52
89,0.26,36539,132,6,0.79,4000,4,12780,7586,3417,133.34,132.56,32,38
2,0.75,23675,133,4,0.43,3100,4,8141,6879,3154,131.50,132.93,8,21
4,0.25,100593,126,9,0.63,1200,3,9290,8397,2322,126.38,126.15,10,7
1,0.05,17452,128,10,0.67,1900,17,83241,2741,1073,127.93,127.78,10,513
13,0.21,41970,130,9,0.61,1100,16,79115,4729,3339,128.77,129.69,12,513
6,0.78,59368,159,8,0.32,3500,3,13970,461,197,155.85,158.53,10,61
100,0.81,29397,130,10,0.39,1900,16,75128,908,237,126.05,128.99,11,513
2,0.63,63040,129,6,0.86,1900,16,13689,7474,4047,127.55,128.87,13,513
4,0.89,84741,126,9,0.59,1100,4,8417,2380,3184,125.13,125.95,8,19
1,0.68,22522,140,8,4.970373e-03,2200,7,13689,6233,2582,133.29,138.85,6,49
3,0.54,29030,131,7,0.89,1300,7,1078,4145,3221,130.10,131.07,9,46
1,0.45,14385,148,7,0.15,4400,3,13332,314,1842,149.94,148.81,11,67
4,0.63,51226,163,7,0.55,4500,10,79281,2731,3136,154.36,160.80,9,87
6,0.03,12429,130,8,0.16,1100,4,13699,356,5112,130.95,130.17,10,6
18,0.96,69635,158,8,7.936154e-03,5000,2,75932,2654,2419,158.81,158.39,11,27
5,0.02,43576,163,8,0.47,4500,3,14002,605,3896,156.25,161.45,15,30
11,0.76,44329,112,10,0.66,1600,17,85811,246,144,112.00,112.08,12,513
1,0.45,98669,157,8,0.94,3500,7,14002,5337,280,156.71,156.63,7,84
18,0.56,50686,118,9,0.42,3100,16,82768,227,3884,121.87,118.89,9,394
4,0.90,16488,136,9,0.44,1300,3,2456,2048,352,131.13,134.93,8,104
6,0.35,97936,163,8,0.62,3700,4,10471,400,2197,159.21,161.98,11,61
22,0.26,51369,122,10,0.67,2900,16,842,2681,592,122.13,121.74,10,1083
8,0.70,76422,130,8,0.49,2200,3,1078,6510,1682,133.45,130.81,6,6
6,0.08,29094,132,10,0.76,1800,3,2496,7221,3046,126.88,130.68,16,104
11,0.26,43138,160,2,0.92,3600,10,14002,405,2032,158.15,159.54,15,11
3,0.42,59351,125,10,0.16,1900,16,82642,3732,832,126.36,125.35,10,513
3,0.74,35063,131,9,0.28,1800,4,14234,3949,3234,130.00,130.80,10,5
1,0.53,70458,152,7,0.39,5300,4,77765,5055,1655,155.53,153.28,6,23
5,0.39,71822,126,8,0.71,2200,10,113,1700,1217,126.00,126.00,14,36
7,0.81,9739,166,8,0.37,3700,4,13499,2626,241,159.50,164.78,7,39
16,0.45,501,143,9,0.96,3600,2,79559,2778,144,144.91,143.71,16,83
3,0.03,45862,124,10,0.56,1800,16,6901,8969,197,124.89,124.26,13,1079
1,0.22,24694,132,10,0.34,2000,4,510,7010,1093,130.85,132.07,13,31
4,0.59,7643,130,8,0.81,1600,3,78,970,2491,125.59,129.06,8,85
2,0.63,59189,116,9,0.51,1600,17,8417,7654,3700,120.50,116.82,11,513
4,0.26,28466,124,8,0.98,1300,4,13699,7597,5387,125.08,124.14,12,30
12,0.52,48983,127,10,0.70,1500,16,77826,3764,3873,125.83,126.69,10,394
2,0.95,96186,133,8,0.14,3100,7,3793,2914,11253,129.63,132.22,5,23
3,0.99,5165,126,4,0.36,1300,4,113,1187,1499,127.00,126.12,10,17
6,0.11,62820,130,7,0.50,1600,16,13699,7923,3793,127.48,129.55,8,513
4,0.43,99204,115,9,0.30,2700,7,78920,119,1950,113.77,114.31,8,17
5,0.07,78057,113,9,4.943945e-03,1300,3,11699,366,4107,116.76,113.55,12,80
3,0.32,78267,154,7,0.70,4400,4,12612,6558,5481,150.51,153.38,9,23
9,0.28,102753,130,7,0.17,1600,4,8563,9018,2469,131.07,130.68,14,54
1,0.69,97899,120,4,0.66,2300,4,627,4698,6492,120.69,119.88,8,107
4,0.30,93035,133,9,0.66,3300,4,78252,3106,1874,131.35,131.90,8,85
2,0.88,100224,152,8,0.65,4800,4,77765,7902,613,151.64,151.94,13,35
14,0.08,32938,142,9,0.08,3600,4,76008,1199,542,147.87,143.84,14,25
4,0.14,46174,139,10,0.15,3100,16,78935,4259,617,136.66,138.90,11,513
5,0.64,16868,133,9,0.45,2600,17,12421,3821,571,130.25,132.33,7,393
20,7.45093822479248e-03,100577,154,9,0.23,4700,13,78605,540,571,153.90,154.08,5,39
1,0.53,55671,169,8,0.45,5300,13,79754,2566,4068,163.81,168.17,15,15
3,0.54,94327,124,7,0.03,1300,4,84020,8903,220,125.24,124.36,9,2
4,0.41,57493,131,9,0.25,2200,16,13700,1051,4174,131.97,131.21,13,393
5,0.03,19991,133,10,0.65,1500,4,79371,4172,2754,130.47,132.51,11,10
5,0.69,38573,143,9,0.06,5800,4,75967,232,1302,143.59,143.25,13,12
3,0.54,25825,120,8,0.02,1800,10,3793,7031,10143,123.13,120.51,8,21
1,0.22,10498,152,8,0.75,3900,4,13380,4651,2474,155.11,153.08,12,35
6,0.44,89872,127,7,0.92,2900,3,82231,1758,3808,126.04,126.86,7,3
10,0.22,29408,125,9,0.61,2700,16,83247,192,1149,122.75,124.75,7,513
1,0.95,97074,134,10,0.68,2500,4,79884,8341,2560,130.07,133.57,13,104
1,0.18,105072,140,8,0.95,3900,4,82330,513,788,140.00,140.00,11,35
37,0.20,65372,154,8,0.79,3500,4,11415,1966,6590,154.00,154.16,7,28
1,0.24,31596,129,3,0.93,2600,4,2277,4850,2088,128.72,129.15,5,2
22,0.28,105054,121,8,0.97,1600,4,85793,1584,3432,121.88,121.18,10,54
2,0.35,41957,120,10,0.25,2700,16,84857,860,616,117.00,119.11,7,513
3,0.46,51940,156,7,0.80,3500,4,8200,5075,3660,157.39,156.84,10,16
3,0.35,84859,132,9,0.78,1500,16,1078,4344,3473,127.86,131.04,14,394
3,0.48,77357,123,8,0.81,1800,4,13699,7843,3682,124.19,123.21,9,21
1,0.44,38455,125,8,0.78,1100,16,78223,3560,2669,126.47,125.41,10,513
4,0.44,97415,152,8,0.41,3500,7,13380,3743,2423,153.00,152.20,7,101
6,0.02,65401,138,7,0.25,4600,4,12612,240,5360,146.25,139.91,12,28
1,0.96,69718,166,8,0.60,4100,1,12290,7648,5916,158.66,164.75,8,20
4,0.74,87246,125,9,0.92,3100,4,12780,210,4906,123.79,124.40,8,104
20,0.50,74927,116,10,0.19,1500,16,79782,964,1663,120.25,116.82,9,393
4,0.14,92253,138,8,0.22,1100,4,13699,8271,6056,135.61,137.85,7,80
2,0.89,80350,123,8,0.36,2200,7,11699,2724,4124,123.47,122.94,8,49
3,0.37,32480,133,9,0.11,1300,10,76831,4351,2849,129.00,131.97,7,3
1,0.64,87904,130,4,0.15,1100,4,82384,2250,3035,129.32,130.03,10,54
4,0.84,19660,136,8,0.85,1100,4,14234,5849,1775,133.94,135.81,11,36
9,0.64,29393,127,10,0.87,2100,16,76973,405,272,129.49,127.26,13,513
2,0.71,31389,122,7,0.41,3100,3,1078,4167,3248,119.85,120.88,13,23
8,0.05,89065,147,9,0.20,5300,4,85932,62,635,146.73,146.98,10,101
8,0.61,41460,156,10,0.28,3600,13,85989,184,243,152.50,155.50,12,25
3,0.65,104381,139,8,0.49,1900,4,10845,5982,112,135.04,138.22,7,17
2,0.08,59194,127,9,0.95,1600,17,78224,7432,2389,128.40,127.38,5,513
15,0.04,61211,165,7,0.07,6800,10,82608,2351,722,159.01,163.90,14,19
13,0.55,28904,127,8,0.58,1800,3,2572,4380,7907,125.30,126.69,15,104
3,0.33,60776,121,10,0.47,2200,16,14234,4285,3305,122.63,121.11,9,393
24,0.74,94412,118,7,0.68,1100,4,76973,1367,2179,120.86,118.74,8,13
7,0.18,29351,129,8,0.74,2000,4,85793,5426,1864,128.63,128.97,10,38
9,0.03,47103,125,9,0.87,1800,16,78224,2340,903,127.02,125.32,8,1083
17,0.43,54382,146,7,0.01,4200,4,75932,5087,2481,151.18,147.35,17,10
2,0.05,98570,139,9,0.33,2200,4,75506,7679,406,135.25,138.02,13,93
2,0.68,92833,129,9,0.53,2600,4,78223,4415,8168,129.01,129.00,8,15
25,0.48,92014,135,9,0.97,1800,3,83445,3,221,130.07,134.25,9,93
7,0.48,66400,159,8,0.45,5100,4,78581,136,167,157.82,158.31,7,67
7,0.95,83214,120,9,0.37,1300,7,81679,1003,1622,124.44,120.98,7,7
8,0.04,93886,124,10,0.30,1300,16,11255,283,2846,124.19,124.38,10,513
2,0.46,91129,115,8,0.08,3500,4,77826,547,2508,118.93,115.12,10,37
15,0.61,81361,114,6,0.04,1100,4,7399,7841,747,119.39,115.29,8,21
4,0.65,19526,125,9,0.36,1800,4,7399,1823,1012,125.21,125.31,12,80
18,0.94,75240,125,10,0.83,3500,17,8563,3691,1060,126.36,125.36,14,1079
4,2.08836793899536e-03,31683,130,8,0.60,3100,4,76831,4341,2841,128.33,129.79,7,16
11,0.52,72877,125,9,0.40,3400,4,78252,4479,3125,126.50,125.62,12,19
7,0.60,88683,133,8,0.34,1800,4,7818,9706,2051,128.62,131.94,8,104
5,0.37,22458,130,9,0.46,1300,4,13317,777,54,130.46,130.32,9,31
10,0.18,7564,122,9,0.81,1100,4,76957,1228,5686,121.31,121.38,15,8
12,0.77,33550,123,7,0.81,1800,7,79371,3425,31,122.85,122.73,11,46
11,0.65,101433,121,6,0.61,3500,7,8141,8401,10100,122.24,121.07,10,2
20,0.04,97050,109,9,0.63,3100,16,14629,351,3534,113.63,109.49,6,394
13,0.98,20049,137,9,0.42,1800,10,76878,2055,1720,136.00,136.96,9,12
6,0.30,69984,158,9,0.59,5700,3,76669,254,96,153.81,157.27,18,24
3,0.57,39724,157,8,0.81,4400,7,76635,3067,3941,155.02,156.27,12,67
11,0.98,74134,124,8,0.40,1300,3,14234,4403,970,126.08,124.33,13,30
2,0.29,91629,125,8,0.91,2200,7,76831,276,2843,125.72,125.00,7,37
12,0.19,23532,126,8,0.59,1300,7,76957,125,6002,123.92,125.43,14,22
16,0.70,7503,144,7,0.03,5100,2,11584,372,1479,150.59,145.77,13,67
2,0.49,19090,121,3,0.48,1500,4,79202,5833,4041,124.07,121.84,14,21
2,0.31,48566,122,9,0.15,1800,16,2497,6400,1381,121.64,122.05,9,394
5,0.66,2589,158,8,0.21,3700,4,79281,2401,2190,158.82,158.43,9,61
1,0.91,61065,116,9,0.81,2100,16,80421,9364,2486,118.00,116.40,10,513
10,0.25,97542,132,7,0.67,1500,4,2496,456,1866,129.37,131.79,11,15
2,0.11,101251,126,9,0.94,3100,7,86013,1536,3393,122.07,124.34,4,31
4,0.35,29862,123,7,0.77,2900,10,2572,6397,7933,122.73,122.90,8,22
4,0.84,98632,129,8,0.61,1500,7,9836,3846,1256,127.41,128.91,7,104
37,0.68,9554,120,9,0.96,1100,16,78252,1807,1066,121.48,120.64,10,513
7,0.42,92347,119,10,0.69,1800,3,82379,740,2166,121.21,118.99,10,12
8,0.85,76478,124,8,0.79,1100,17,76973,1282,2075,123.87,123.59,7,1079
23,0.30,57927,123,7,0.59,1100,16,83241,4867,652,122.70,122.82,7,513
12,0.64,16250,154,9,0.16,3600,3,8722,3347,949,153.13,154.10,14,67
1,0.75,54410,152,8,0.45,5600,4,80120,1551,955,152.82,152.09,16,10
1,0.44,4026,129,9,0.95,1800,10,1078,3968,3022,128.00,128.64,8,49
2,0.01,674,163,7,0.05,5000,3,81451,324,1865,160.98,162.94,5,27
14,0.29,3786,131,8,0.67,2200,4,12780,7091,4566,129.13,130.47,14,30
3,0.71,79049,121,10,0.28,1300,3,80421,301,5830,120.79,120.97,13,5
17,0.12,76040,117,8,0.78,1500,3,83746,54,1199,121.72,118.18,13,80
20,0.55,88068,144,8,0.89,4500,2,78238,308,2116,146.29,144.56,11,25
8,0.21,50298,142,6,0.67,5300,10,11563,3161,516,146.55,142.68,11,23
7,0.58,61803,156,8,0.64,3500,4,82698,3578,2156,156.71,156.17,13,28
2,0.86,19375,126,4,0.64,1800,4,2494,6927,3395,126.15,126.16,8,21
2,0.54,38377,124,4,0.58,1500,10,76831,4419,2916,121.75,123.91,12,36
14,0.84,58546,139,6,0.52,5300,7,79725,874,553,143.04,139.19,7,12
15,0.13,101744,117,10,0.23,1800,3,11255,312,1345,119.50,117.55,17,47
2,0.14,84956,128,8,0.81,1600,2,81629,1734,3762,126.66,128.05,7,3
9,0.13,59646,145,8,0.78,3500,7,79631,1102,1399,145.07,144.44,13,34
6,0.07,92934,122,10,0.81,1300,3,12780,5336,1650,125.50,122.70,12,52
85,0.73,13375,129,8,0.20,2200,16,6901,8445,209,126.06,128.25,11,1079
5,0.70,97683,154,8,0.98,5000,4,80502,4211,2306,155.03,153.99,5,84
4,0.65,55087,128,10,0.43,1800,15,81149,7621,1802,127.74,128.06,14,394
20,0.18,65960,126,10,0.67,1900,16,76872,11,837,127.86,125.91,12,513
33,0.64,100617,131,8,0.28,1800,3,79884,3154,8981,131.53,131.31,15,7
4,0.55,95604,121,8,0.52,1800,16,2456,7376,707,120.75,121.00,6,1079
4,0.63,4366,138,10,0.98,1100,4,81149,4006,2581,129.13,136.34,13,22
3,0.93,58937,161,7,0.23,3500,10,79754,214,5254,156.63,159.88,7,84
10,0.61,11866,115,10,0.04,1300,4,2456,575,77,119.88,116.06,13,47
3,0.25,91706,129,8,0.57,3100,4,3659,5319,4532,128.94,129.12,6,52
6,0.94,81065,126,4,0.58,2400,4,393,4376,4078,126.25,125.85,5,21
15,0.98,53109,119,9,0.78,1100,16,79202,235,1676,124.27,120.33,8,1083
4,0.70,67783,160,8,0.55,4300,2,80135,2798,6638,159.03,159.99,14,31
2,0.42,99941,129,9,0.67,1300,7,84773,2990,3125,128.41,129.05,11,22
4,0.29,96277,121,8,0.56,1300,7,77826,1739,716,125.00,121.80,10,46
3,0.55,19014,121,9,0.85,1300,4,13008,3939,2417,122.88,121.34,9,5
5,0.38,39298,123,9,0.63,1300,16,13026,4874,6154,124.77,123.80,9,1083
24,0.52,90139,154,7,0.20,3700,2,83160,284,528,152.65,154.37,17,24
4,0.91,21855,117,4,0.69,2200,7,1344,6153,2375,120.31,117.60,8,52
1,0.26,92549,128,8,0.61,2200,4,84020,6927,8776,125.00,127.12,4,17
3,0.81,84240,114,10,0.74,2600,16,78252,343,2610,117.86,114.89,8,393
2,0.81,28232,133,9,0.84,2200,7,13689,7249,2411,130.79,132.61,9,21
3,0.50,25570,152,8,0.95,4200,4,76635,2989,3827,156.56,153.33,12,39
4,0.30,4312,166,8,0.11,4800,1,77061,3303,1938,163.12,165.66,7,20
8,0.47,27210,126,8,0.64,1100,7,82379,1053,1745,127.16,126.19,20,15
3,0.70,63562,166,8,0.79,4300,13,79754,2658,4194,158.29,164.20,11,73
13,0.45,12794,120,10,0.73,2000,4,81629,3188,3393,121.05,119.88,14,3
22,0.83,14986,124,8,0.91,1800,17,83127,105,3582,123.38,123.83,9,1079
5,0.97,99631,140,9,0.70,2300,10,8563,7020,3087,136.07,139.86,7,23
11,0.20,56305,130,9,0.50,1800,16,78224,5024,6419,129.03,129.80,8,394
6,0.28,87563,118,8,0.05,1300,7,84938,1343,2475,118.44,118.09,14,107
12,0.61,72464,145,7,0.19,4200,4,85037,123,1311,148.86,146.42,11,67
3,0.09,84626,133,8,0.97,2200,4,627,4594,6357,129.41,132.32,6,30
7,0.71,92877,128,9,0.21,1100,4,78223,891,8170,124.87,127.08,10,23
1,0.35,97958,150,8,0.80,3700,3,8722,35,1084,152.25,150.65,7,61
3,0.87,44690,160,7,0.89,3700,4,77261,1522,1332,157.38,159.57,5,2
10,0.18,59880,140,8,0.25,5500,10,11723,2272,1096,144.37,140.76,9,3
5,0.04,34341,113,8,0.12,2200,16,12622,95,95,118.48,114.01,12,1083
28,0.79,84707,128,9,0.33,1800,4,78224,1295,4242,127.67,127.84,14,93
8,0.49,104880,131,10,0.27,2900,4,84938,5448,1145,129.32,131.17,12,5
7,0.69,30873,159,8,0.75,3600,7,8200,2915,1825,157.75,158.62,14,41
1,0.66,77360,121,9,0.72,2600,4,393,3998,4969,125.00,121.80,8,21
2,0.76,79195,160,9,0.83,5000,2,80135,2874,6784,156.31,158.96,7,20
1,0.36,97133,160,8,0.22,4400,4,86032,760,4301,156.51,159.24,8,4
10,2.69824266433716e-03,12482,119,10,0.18,1700,10,11255,6063,3036,122.00,119.68,6,8
9,0.23,48224,123,10,0.11,2600,16,80421,1970,3802,123.42,123.06,12,1079
1,0.84,11816,133,9,0.53,2400,4,10845,149,1156,130.14,132.23,9,36
4,0.04,77744,125,9,0.84,2300,4,78935,4981,3425,126.11,125.12,8,40
7,0.51,34870,127,6,0.72,1100,10,14332,1676,1345,126.83,126.73,15,16
7,0.35,31674,112,8,0.83,2000,4,79004,1801,178,119.40,113.48,9,16
5,0.76,36949,125,8,0.12,2400,16,76973,8832,1286,125.54,125.04,8,394
22,0.62,79990,125,8,0.64,1300,4,83726,1761,1766,122.92,124.42,16,15
2,0.96,26966,123,9,0.29,2600,7,12780,7421,4786,124.08,123.31,6,19
15,0.61,104744,126,9,0.90,1600,15,12780,4080,2978,125.75,126.02,10,513
1,0.36,68546,156,8,0.17,3700,3,14044,247,571,153.92,155.52,9,14
20,0.92,40550,149,8,0.28,3500,3,8722,476,1694,148.50,149.07,16,85
1,0.03,46703,124,9,0.23,1100,16,82379,196,1857,122.98,123.56,10,394
2,0.81,3835,131,9,0.79,1800,4,81149,2573,2577,129.07,130.36,12,80
3,0.79,11353,143,8,0.02,1300,17,78252,3852,2822,138.07,142.31,8,393
